pub_identity,station_identity,detail_name,address,category,colour,detail_deletion,detail_latitude,detail_longitude,extra,place,rank
890e0f0e-0b38-48aa-9527-ba085f032f92,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Simmons Bar | Oxford Street,"203 Wardour St, London W1F 8ZH, UK",bar,#000000,False,51.51567826311712,-0.1359222829341888,TBC,ChIJ-d3JPScbdkgRVkMUwI9RkYE,4.7
e50f676d-5a9c-4509-8b51-098eb71cc159,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,AMICI Lounge,"187b Wardour St, London W1F 8ZB, UK",restaurant,#000000,False,51.51547754860062,-0.135665126144886,TBC,ChIJ8fafA_QbdkgR2J3SISY6hfQ,4.2
231e0f2c-b9a0-4c62-88b1-3005f318d889,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Mr Fogg's Hat Tavern and Gin Club,"22 Great Chapel St, London W1F 8FR, UK",bar,#000000,False,51.51546482135095,-0.1344899833202362,TBC,ChIJi-ParywbdkgRVOEs5KGb4yA,4.6
017b1ca6-ccb1-42d4-9c5e-1ea6c08064d6,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,The Piano Bar Soho,"16 Carlisle St, London W1D 3BT, UK",bar,#000000,False,51.51492839583995,-0.1338271424174308,TBC,ChIJ_d7dStMEdkgRchqhoJCXz-w,4.5
b66d638d-fece-4d06-a2ea-d1b9ed0ced48,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Boom Battle Bar Oxford Street,"Basement and, Ground Floor 70, 88 Oxford St, London W1D 1BP, UK",bar,#000000,False,51.51631023683155,-0.1339374482631683,TBC,ChIJu5aG-k8bdkgRUe6Xg-ruWSw,4.8
c1699deb-756b-4daa-904c-d181dd6cde34,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Bradley's Spanish Bar,"42-44 Hanway St, London W1T 1UT, UK",bar,#000000,False,51.51655330131007,-0.132700614631176,TBC,ChIJbRSp5iwbdkgRe99-Cu4O8wY,4.5
dc597ac5-6f89-4f7c-a185-af62b5ba6dd4,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,The Black Horse - Pub & Cocktail Bar,"6 Rathbone Pl, London W1T 1HL, UK",bar,#000000,False,51.51667472874391,-0.1331200450658798,TBC,ChIJddCRj-obdkgRxvYd2ql5z0Q,4.6
b0c92c17-eda1-4f5b-98a3-2f1bd1b4a0ee,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Seven Dials Jazz Club,"The Black Horse, 6 Rathbone Pl, London W1T 1HL, UK",Bar,#000000,False,51.51671520448327,-0.1331810653209686,TBC,ChIJJYSP7iwbdkgROh_Ornyt_10,0.0
64e91f6a-88e8-4172-ac3f-625e481ac685,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Scribe Pub Sub,"1 Rathbone Sq, London W1T 1FB, UK",bar,#0275d8,False,51.51676486023808,-0.134219080209732,TBC,ChIJ1dgeBLQbdkgR02HM30EXtb8,4.5
8de2616f-c279-40ad-a852-78729adab93b,221804cf-0da7-4ba7-ae93-4696429152ce,The Blue Posts,"81 Newman St, London W1T 3ET, UK",bar,#000000,False,51.51700521001725,-0.1354787126183509,TBC,ChIJHW8weysbdkgRZiu-fpQ98QM,4.3
fc5759aa-338e-414d-a5e6-e87b844c662b,7d6570e0-c264-4105-a26e-7864393b92ed,Adam and Eve,"77a Wells St, London W1T 3QQ, UK",bar,#000000,False,51.51653807069841,-0.1373985037207603,TBC,ChIJRWUdBCwbdkgRtTon2-mM8xI,4.1
473c1c09-5333-4b3c-86ee-3037f89a7898,7d6570e0-c264-4105-a26e-7864393b92ed,The Champion,"12-13 Wells St, London W1T 3PA, UK",bar,#000000,False,51.51683850922013,-0.1372700929641723,TBC,ChIJ23YGECsbdkgRsjtRbmv3K8A,4.3
7d9499f6-7862-484c-b1dd-86d9ab942608,7d6570e0-c264-4105-a26e-7864393b92ed,Albufera Bar,"64 Eastcastle St, London W1W 8NQ, UK",Bar,#000000,False,51.51673189549935,-0.1369167119264602,TBC,ChIJMVvjKtgbdkgR5YiF41f5-co,0.0
520f9470-fff9-439d-99db-93c63ea55daa,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Flying Horse,"6 Oxford St, Greater, London W1D 1AN, UK",bar,#0275d8,False,51.516525135106455,-0.1307224854826927,TBC,ChIJf096Ey0bdkgREfn7X5iyqco,4.2
826cb3b2-74e8-44c4-928f-fdbfcb37009b,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,All Bar One New Oxford Street,"108 New Oxford St, Greater, London WC1A 1HD, UK",bar,#000000,False,51.5167389891793,-0.1290333643555641,TBC,ChIJQWX81SwbdkgRIBvdBumb8RU,4.4
535a5085-154b-4050-a419-62b6a16b564f,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,Flight Club Bloomsbury,"55 New Oxford St, London WC1A 1BS, UK",bar,#000000,False,51.51674608285817,-0.1273657009005546,TBC,ChIJsSUS7zIbdkgRh4pgkn0wrP8,4.6
1cd0e488-6da9-4d70-82b2-8078b23d674b,6755ece0-c460-4849-9ba9-ece9e516d8f1,The Cocktail Club Shaftesbury Av,"Sovereign House, 224a Shaftesbury Ave, London WC2H 8EB, UK",bar,#000000,False,51.51655392722549,-0.1259934157133102,TBC,ChIJRWUdBCwbdkgRIiSxzd2YW4g,4.1
ef5f9ba7-e208-4647-b18a-0ec7b2e5c280,6755ece0-c460-4849-9ba9-ece9e516d8f1,Bloomsbury Tavern,"236 Shaftesbury Ave, London WC2H 8EG, UK",bar,#000000,False,51.51686771841514,-0.1257724687457084,TBC,ChIJi3YfGzMbdkgRX7VYyIBGQRE,4.2
9725eb62-66bc-4b8e-b226-a949effbb364,a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,The Crown,"51 New Oxford St, London WC1A 1BL, UK",bar,#000000,False,51.51689713622834,-0.1264131814241409,TBC,ChIJZUY-INAbdkgR5t8i9697Ipo,4.3
2feac08a-c2fd-44a2-a9bb-51e86a61a458,6755ece0-c460-4849-9ba9-ece9e516d8f1,The Old Crown Public House,"33 New Oxford St, London WC1A 1BH, UK",bar,#000000,False,51.51705173591304,-0.1250194385647773,TBC,ChIJDZpf4jIbdkgRwcRg_F9d6Xs,4.1
4eb3133e-9a02-4029-a01f-456bdbda3233,ddc420a7-76a5-474e-92c4-b3d065feb9f3,The Ship Tavern,"12 Gate St, London WC2A 3HP, UK",bar,#000000,False,51.51727768835448,-0.1191618293523788,TBC,ChIJX3NYCzUbdkgR6rMdCZW5NGI,4.4
8ecb5508-48b0-4688-abce-7d0d9505f417,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,BrewDog Chancery Lane,"1 Plough Pl, London EC4A 1BG, UK",bar,#000000,False,51.516619856936735,-0.1088182255625724,TBC,ChIJz1NO4kwbdkgRpD9ZHWd6laE,4.2
5990ed18-2cf4-488f-9e52-1f971c3ed48f,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,Budweiser Brewing Group UK&I,"90 Fetter Ln, London EC4A 1EN, UK",other,#000000,False,51.51689087712074,-0.1093130931258201,TBC,ChIJKfqqsAAbdkgRbTtnjLNsJBg,4.2
2ac6a589-4e47-48bf-93fc-574d35bc0b61,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,26 Furnival Street,"26 Furnival St, London EC4A 1JS, UK",bar,#000000,False,51.51664322440644,-0.1102294027805328,TBC,ChIJBWXtvgwbdkgRoOI9HM7KV8Y,4.6
259f5a96-e9c5-4501-a5fe-6692b622cd90,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,Lucky Voice Karaoke Holborn,"84 Chancery Ln, London WC2A 1DL, UK",bar,#000000,False,51.51578300152608,-0.1119007542729377,TBC,ChIJieyOMu4bdkgRg6GczPv52u8,4.0
b5888530-6d39-4718-a728-d16d9ca30a6b,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,The Last Judgment,"95 Chancery Ln, London WC2A 1DT, UK",bar,#000000,False,51.51533629679426,-0.1119426637887954,TBC,ChIJFUa_meQbdkgRc-M_Sd5AGoc,4.8
f8810421-929d-41ca-bc41-b54411ccdefd,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,Editor's Tap,"5-11 Fetter Ln, London EC4A 1BR, UK",bar,#000000,False,51.514754802100725,-0.1093949005007743,TBC,ChIJc7KUMrMEdkgRXmuQhool6gM,4.3
f03e5799-71d3-490e-924e-78b79e9725ac,1fb0c041-e7ac-4df4-a197-20518fad1038,El Vino Fleet Street,"47 Fleet St, Temple, London EC4Y 1BJ, UK",bar,#000000,False,51.51406167242751,-0.1092118397355079,TBC,ChIJs73oJLMEdkgRTi3AY5xywJg,4.3
4347a11b-8162-4127-91f1-d0803fda1741,1fb0c041-e7ac-4df4-a197-20518fad1038,The Amicable Society of Lazy Ballerinas,"50 Fleet St, Temple, London EC4Y 1BQ, UK",bar,#000000,False,51.513787714293365,-0.1088517531752586,TBC,ChIJPwFDxfYFdkgRAvcNOxYsIuQ,4.4
dc74df32-e8fe-4cb1-a2a1-60b629c42d03,1fb0c041-e7ac-4df4-a197-20518fad1038,"The Harrow, EC4","Whitefriars St, London EC4Y 8JJ, UK",bar,#000000,False,51.51300109267178,-0.106840431690216,TBC,ChIJPQ11jrIEdkgRZ4CRZBZhjx0,4.2
b59144de-3999-46d2-a96c-3a1d91881881,1fb0c041-e7ac-4df4-a197-20518fad1038,Jamies Tudor Street,"36 Tudor St, Temple, London EC4Y 0BH, UK",bar,#000000,False,51.5126146624329,-0.1083293929696083,TBC,ChIJP2Dd_rIEdkgR5EhFfrh_VHc,4.1
1bd7ea2f-6a0a-455b-b5de-2ae14ae91e4f,1fb0c041-e7ac-4df4-a197-20518fad1038,Black Parrot,"8 Bride Ct, London EC4Y 8DU, UK",bar,#000000,False,51.51385010094402,-0.1048408448696136,TBC,ChIJ7doZQ60EdkgRgm1WqQV1F9w,4.9
9d327920-d908-49cc-8871-637da4ff2e3b,1fb0c041-e7ac-4df4-a197-20518fad1038,Albion,"2-3 New Bridge St, London EC4V 6AA, UK",bar,#000000,False,51.51390184632858,-0.1046175509691238,TBC,ChIJIVhrQa0EdkgR4z3hHwV8gPk,4.1
4053393b-0400-40e8-9389-d2961bca03ae,1fb0c041-e7ac-4df4-a197-20518fad1038,Punch Tavern,"99 Fleet St, London EC4Y 1DE, UK",bar,#000000,False,51.51409213530179,-0.1049303635954856,TBC,ChIJec7aRK0EdkgRgcDDii3chL4,4.3
99a6aa11-7e8b-45ac-9bdb-662a83661877,1fb0c041-e7ac-4df4-a197-20518fad1038,"The Crown and Sugarloaf, Fleet Street","26 Bride Ln, London EC4Y 8DT, UK",bar,#000000,False,51.51401785592877,-0.1050068065524101,TBC,ChIJbQVkW60EdkgRdYJrwKyiyHA,4.4
bc5e99b5-d4a1-4dbe-a670-0d7123190266,1fb0c041-e7ac-4df4-a197-20518fad1038,The Old Bell Tavern,"95 Fleet St, Greater, London EC4Y 1DH, UK",bar,#000000,False,51.514093595850056,-0.1051754504442215,TBC,ChIJK2E2Wa0EdkgRHV2mRlhgRRE,4.4
db50bd50-bed4-4a7f-914c-c5934baf4a5c,1fb0c041-e7ac-4df4-a197-20518fad1038,AMISON KISOK,"94 Fleet St, London EC4Y 1DH, UK",other,#000000,False,51.51405332643099,-0.105283074080944,TBC,ChIJuSjoFtUFdkgRucSA6JIcw9A,4.2
d73615f7-482b-411c-9dfe-a2d0ae7010b9,1fb0c041-e7ac-4df4-a197-20518fad1038,City of London Distillery & Bar,"22-24 Bride Ln, London EC4Y 8DT, UK",bar,#000000,False,51.51391958162832,-0.1050638034939765,TBC,ChIJOXi8XK0EdkgRMjMEM_EXcCw,4.7
3650bf18-28d9-4ddb-b44f-76f03487a903,1fb0c041-e7ac-4df4-a197-20518fad1038,Humble Grape Fleet Street,"1 St. Bride's Passage, London EC4Y 8EJ, UK",restaurant,#000000,False,51.513584278969326,-0.1053092256188392,TBC,ChIJDbyTYa0EdkgRN72A4qL8dRk,4.4
95e1c282-550d-4baa-b466-0f6e51cc1d97,a9dd3bb6-f448-4315-b4b9-be59803228f3,The Old Bank of England,"194 Fleet St, London EC4A 2LT, UK",bar,#000000,False,51.5138680449147,-0.1114695891737937,TBC,ChIJU2tLX7MEdkgRfnpop4S_WI8,4.4
8647af6a-cf21-4f8a-8bfa-16354930fff6,a9dd3bb6-f448-4315-b4b9-be59803228f3,Devil Tavern,"2 Fleet St, Temple, London EC4A 2LT, UK",bar,#000000,False,51.51362830453699,-0.111706294119358,TBC,ChIJeYx2oLQEdkgRk3a91XlKg6w,3.0
896f390c-5f59-45d7-9d03-79ecbe019345,a9dd3bb6-f448-4315-b4b9-be59803228f3,Temple Brew House,"46 Essex St, Temple, London WC2R 3JF, UK",bar,#000000,False,51.5129293153807,-0.1130296289920806,TBC,ChIJi3xcjbQEdkgREDj2dXjcItI,4.4
29c99819-d668-4174-b224-70a050cfe822,a9dd3bb6-f448-4315-b4b9-be59803228f3,The Edgar Wallace,"40 Essex St, Temple, London WC2R 3JE, UK",bar,#000000,False,51.51272566756712,-0.1127895712852478,TBC,ChIJqSh9jLQEdkgRD-a4ra7Lg18,4.3
388f8576-1efe-4adf-8d24-22796e4714ed,a9dd3bb6-f448-4315-b4b9-be59803228f3,The Devereux,"20 Devereux Ct, Temple, London WC2R 3JJ, UK",bar,#000000,False,51.51280224425956,-0.1125065982341766,TBC,ChIJJa2CjbQEdkgRFVqxsGTZcwk,4.4
a873f64a-7c10-4467-85fd-8a2da9089f15,a9dd3bb6-f448-4315-b4b9-be59803228f3,The Cheshire Cheese,"Cheshire Cheese, 5 Little Essex St, Temple, London WC2R 3LD, UK",restaurant,#000000,False,51.5124400165896,-0.1132113486528396,TBC,ChIJTTF-9LQEdkgRWGrPQTEYB2w,4.3
9de235c6-7132-4fac-8c4c-5b7dc9bab383,a9dd3bb6-f448-4315-b4b9-be59803228f3,Simmons Bar | Temple,"1 Milford Ln, Temple, London WC2R 3LL, UK",bar,#000000,False,51.51282770024327,-0.1133649051189422,TBC,ChIJKWN58bQEdkgRryuK8sF7Rsc,4.8
8c8070ec-b8f4-4423-a339-4be104181daf,a9dd3bb6-f448-4315-b4b9-be59803228f3,The Garden Room,"Middle Temple Ln, Temple, London EC4Y 9BT, UK",bar,#000000,False,51.511873091119504,-0.110914371907711,TBC,ChIJwc09iNIFdkgRSfY-lin4CU4,4.6
250497de-fcd2-497d-8a0e-52d9d1d8f94b,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,Baranis,"115 Chancery Ln, London WC2A 1PP, UK",restaurant,#000000,False,51.514565350486095,-0.1114840060472488,TBC,ChIJoc5EqLQEdkgRmPCb_twXF3E,4.2
099343ec-9fe5-479f-b37e-8ea31df893cb,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,Six Clerks Bar,"Chancery Ln, London WC2A 1PL, UK",bar,#000000,False,51.51495176417738,-0.1115161925554275,TBC,ChIJabmrqrQEdkgRMFzp4tV3SKo,4.2
3c46fca0-48d5-4ef8-9d74-0d9077065937,1fb0c041-e7ac-4df4-a197-20518fad1038,"The Conductor, Farringdon","1 Fleet Pl, London EC4M 7RA, UK",bar,#000000,False,51.51636510901173,-0.1035929471254348,TBC,ChIJAQBAw1IbdkgRhxd8ILHuZp4,4.1
aca28870-afba-41f8-afd4-c3d7c88d0250,ff9f143a-4b17-424b-a8fc-1730006f68ef,Satan's Whiskers,"343 Cambridge Heath Rd, London E2 9LJ, UK",bar,#000000,False,51.5294983136078,-0.0561671331524848,TBC,ChIJf9GjdNscdkgRPi-9Fxb6iDo,4.7
6d3dbce8-42ed-4b3b-b04d-b0b154d4c023,ff9f143a-4b17-424b-a8fc-1730006f68ef,The Dundee Arms,"339 Cambridge Heath Rd, Bethnal Green, London E2 9LH, UK",bar,#000000,False,51.52936106830106,-0.0560279935598373,TBC,ChIJvyvPBtscdkgRcJWSVa39CLY,4.2
1e0041c6-ae4d-47e4-b8cd-863b69a1f43d,ff9f143a-4b17-424b-a8fc-1730006f68ef,Mother Kelly’s Bethnal Green,"251 Paradise Row, London E2 9LE, UK",bar,#000000,False,51.5283703034331,-0.0562268123030662,TBC,ChIJh_t_BdscdkgRoCe-nnSpPuU,4.5
b7ce9a13-ccc9-42e7-9cd4-a30f71b84b72,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,The People's Park Tavern,"360 Victoria Park Rd, London E9 7BX, UK",bar,#000000,False,51.54158991974359,-0.0377678498625755,TBC,ChIJkYItVzcddkgRZdpcdl0r5g8,4.0
4e6025f9-81e6-49bd-89fe-98d8b02f4c02,a8cd320a-74ce-4625-82eb-d0bfe6807e25,The Birkbeck Tavern,"45 Langthorne Rd, London E11 4HL, UK",bar,#000000,False,51.55653924399727,-0.0001203641295433,TBC,ChIJbdkZ_X8ddkgRxtWyqp7JP6c,4.3
2f70e549-a75b-4a4c-8535-711d1e9dddbb,0d7ece95-12ba-4d80-9c98-db7057406646,Slug & Lettuce - South Woodford,"184 George Ln, London E18 1AY, UK",restaurant,#000000,False,51.594491440997466,0.0240460038185119,TBC,ChIJAbbtCTan2EcR1cHp-3u1R4s,4.2
ea6d91ad-4158-43dc-b49d-946c56b4c397,0d7ece95-12ba-4d80-9c98-db7057406646,Lizard Lounge Cocktails & Kitchen,"186-188 George Ln, London E18 1AY, UK",bar,#000000,False,51.59456288142129,0.023953802883625,TBC,ChIJAbbtCTan2EcRwrKLmaACj9U,4.1
18221acd-7f3f-4006-8aa6-f3c8341a5bf5,0d7ece95-12ba-4d80-9c98-db7057406646,Ohana’s Bar,"186-188 George Ln, London E18 1AY, UK",bar,#000000,False,51.59446436442263,0.0237740948796272,TBC ,ChIJEevjd3un2EcRWpwHwdJG28A,5.0
716731ef-5493-4ab4-b913-9fc8db20b100,0d7ece95-12ba-4d80-9c98-db7057406646,George Woodford,"70 High Rd, London E18 2QL, UK",bar,#000000,False,51.5947497090539,0.0225379317998886,TBC,ChIJ0-VfEUqn2EcR1cYn_QWHFLY,4.2
e644a849-ec07-4273-8277-4c92e91fa3fe,7fbbdffe-72a9-4b0b-be33-d7f895718a15,Seasons Bar and Function Room Woodford,"15 The Broadway, Woodford, Woodford Green IG8 0HL, UK",bar,#000000,False,51.608215520166496,0.0333365052938461,TBC,ChIJz1mcvc-g2EcR9uwnoK9k9lg,4.5
672df16e-112c-4aa3-8a2b-f13ee747b74b,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,The Dove,"Friday Hill, London E4 6EL, UK",bar,#000000,False,51.62289587069388,0.0085166841745376,TBC,ChIJY8gAApmg2EcRNgKfLQpAgBI,4.1
825524ea-dd27-4689-8dcb-47d58ecd4d90,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,Queen Elizabeth,"Queen Elizabeth, 95 Forest Side, London E4 6BA, UK",bar,#000000,False,51.63025736641266,0.0158039107918739,TBC,ChIJQ3g5mpGg2EcRVvyhu3WourA,4.0
616f6f96-e76e-4747-9b18-36fd16b0e569,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,Greene Man,"Old Church Rd, London E4 6RB, UK",bar,#000000,False,51.62516903089678,-0.015285238623619,TBC,ChIJOwaZeTwedkgRspXU3WkBd9k,4.1
fce2a4c1-3f86-4c99-a1cd-ffcca2855e9c,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,Kings Head Chingford,"2B Kings Head Hl, London E4 7EA, UK",bar,#000000,False,51.63182862432507,-0.0018959864974021,TBC,ChIJycFQaSgedkgR3_481dw63wY,4.1
efe26caf-d511-4d71-a7ee-2b6d0bb3b139,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,Royal Oak,"219 Kings Head Hl, London E4 7PP, UK",restaurant,#000000,False,51.63505442313596,-0.0110614299774169,TBC,ChIJkVk_Fy4edkgRw2dXD8S4204,4.3
dc760f0f-00b9-464a-906c-6f618b4ac929,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,"Camden Town Brewery, Enfield","Morson Rd, Enfield EN3 4TJ, UK",other,#000000,False,51.6401164731929,-0.0318934768438339,TBC,ChIJq6qqqrUfdkgRmkNUdwvwsSQ,4.4
c4cd69a2-437b-4da2-a2b1-7bfe5fb87b3e,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,Beavertown Brewery - Enfield,"102 E Duck Lees Ln, Enfield EN3 7SP, UK",other,#000000,False,51.64544030698373,-0.0298191234469413,TBC,ChIJByBbiGofdkgRPBxhNXuZd5Y,4.4
c805093f-4fea-4724-80b5-50c9a6c48d83,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, UK",bar,#000000,False,51.633639977827706,0.0094376876950263,TBC,ChIJe38yFxGh2EcRdkMRg33cohE,4.4
50f5c355-6ab7-4781-ab65-4aaa73f9545c,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,The Kings Ford - JD Wetherspoon,"250-252 Chingford Mount Rd, London E4 8JL, UK",bar,#000000,False,51.616381733703264,-0.0171741843223571,TBC,ChIJPRrxmBYedkgRZhl0Hpt6wnk,3.9
7d8c2439-e885-4b3a-ab43-40651b94bf73,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,Wishing Well Chingford,"11 Hall Ln, Chingford Mount, London E4 8HH, UK",bar,#000000,False,51.61686429443666,-0.0186550989747047,TBC,ChIJwxFvOhQedkgRlA2hLrFNC98,4.5
8c2866ff-54bf-49eb-9f1d-2c90145f3dcd,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,RnR Lounge,"221-223 Chingford Mount Rd, London E4 8LP, UK",bar,#000000,False,51.61533582086961,-0.0176781043410301,TBC,ChIJB8DOqRYedkgR0EBGBHPyoZ8,4.0
9499e221-3f3d-46a6-940f-45a46bb0be6f,3d3b9ddf-0601-4195-bca8-31d7ac84cd2f,Old Hall Tavern,"200 Hall Ln, London E4 8EY, UK",bar,#000000,False,51.6174284551386,-0.0279388949275016,TBC,ChIJycXUxWsedkgRKR0ByHqB188,4.3
cf671976-f1c9-44f1-a1eb-adca500e8a2f,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,The Dog & Duck,"222 Chingford Rd, London E17 5AL, UK",bar,#000000,False,51.59773551440182,-0.0151615217328071,TBC,ChIJPYphY-IddkgRVGeSV-IRoOQ,4.3
30c6b140-6654-4068-8a92-249d42120e3c,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,Ye Olde Rose & Crown,"53 Hoe St, London E17 4SA, UK",bar,#000000,False,51.58777762255942,-0.0206265226006507,TBC,ChIJ52G0Y-gddkgRBDmAqXB5rQI,4.4
cf482131-ed06-4bd1-b621-7ee5465472a8,00dd636a-ffa6-4502-a416-3dd01709579e,The Chequers,"145 High St, London E17 7BX, UK",bar,#000000,False,51.58342410839126,-0.0265592336654663,TBC,ChIJ2wYPfY0ddkgRKO2pCOarZ1E,4.2
f7fad95d-c4d8-46e0-8ede-6f4f66b65e38,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,Goose Walthamstow,"264 Hoe St, London E17 3AX, UK",bar,#000000,False,51.58336744204405,-0.0190410017967224,TBC,ChIJZQVrZ-kddkgRxjCtgc2XPWA,4.0
125890da-c210-44f6-ba5c-a9c7b93415a5,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,The Village Pub,"31 Orford Rd, London E17 9NL, UK",bar,#000000,False,51.5827261907346,-0.0118701159954071,TBC,ChIJjzYS-O0ddkgRIvkzXxyMp8w,4.3
b0ac9207-6c45-4be0-920d-67d6e74facc4,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,Bargo,"57 Orford Rd, London E17 9NJ, UK",bar,#000000,False,51.58242472865857,-0.0129594281315803,TBC,ChIJpcUeV1IddkgRIJ9N23HEWKQ,4.6
3f026b32-02d0-46b7-866e-e5004c84161b,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,Queens Arms,"42 Orford Rd, London E17 9NJ, UK",restaurant,#000000,False,51.58236764439134,-0.013587400317192,TBC,ChIJM-PDxu0ddkgR-wFcB8X9cbw,4.2
d276cc3c-969e-4e76-9086-83cace2eed70,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,Pillars Brewery- East London Lager,"Unit 2, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,False,51.58379368790757,-0.0084449350833892,TBC,ChIJMQrge_EddkgRqyI0nKRj2ag,4.6
eac08fab-d4e8-47ff-b5d6-5aa740240651,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,Mother's Ruin Gin Palace,"Unit 18, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,False,51.583827854069575,-0.0082223117351531,TBC,ChIJE06Ze_EddkgRe_fFg9Q5k-c,4.7
15707356-0832-4819-b85e-283b28e3447b,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,The Blitz Venue Studio 12,"32 Ravenswood Rd, London E17 9LY, UK",bar,#000000,False,51.58358369044519,-0.0081230700016021,TBC ,ChIJx6PNfPEddkgRUBsOgodQCGM,5.0
99132756-be04-4b4c-b355-ed7f666ad8bb,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,The Real Al Company & Taproom,"Unit 4, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,False,51.58391993591485,-0.0085294246673583,TBC,ChIJhVp3wKUddkgRNpFmkSr-xuw,4.8
5449709f-e19c-4b95-98c5-29e0b7dc23af,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,The Wild Card Brewery Barrel Store,"Shernhall St, London E17 9HQ, UK",bar,#000000,False,51.58396285182426,-0.0087319314479827,TBC,ChIJD-A_ePEddkgRzRPECZzZ6nc,4.6
3806f570-5683-483f-ad4d-d51c1b3f5e43,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,The Duke E17,"112 Wood St, London E17 3HX, UK",bar,#000000,False,51.58809342255701,-0.0042496249079704,TBC,ChIJtYx2XfcddkgRCxpB9F-6-4I,4.1
be5a9277-c972-4124-9e5c-a68460086e4e,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,"CLANDESTINO, the That's So PaPo's Speakeasy","The Georgian Village, 100A Wood St, London E17 3HX, UK",bar,#000000,False,51.58855128699269,-0.004444420337677,TBC,ChIJCaLz4HtKCkYRuXjQQdwuw7k,4.9
ed9eb921-5370-4a3d-b0a2-ca000839d270,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,The Flowerpot Walthamstow,"128 Wood St, London E17 3HX, UK",bar,#000000,False,51.58758014228973,-0.0038466230034828,TBC,ChIJtYx2XfcddkgRgz_zzAm06V0,4.4
401f5ab6-9d5a-4672-93ba-a161f5c1ac72,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,two chefs kitchen,"The Flower Pot Pub, 128 Wood St, London E17 3HX, UK",bar,#000000,False,51.58755972761372,-0.0038707628846168,TBC ,ChIJIYZX_8wddkgRWkXmDoVNLDI,5.0
02d1aa16-9a0f-44ec-bf5e-cefe6a829ada,debe8a35-cd92-41a3-b1c7-e77954bb269a,The Crooked Billet,"84 Upper Clapton Rd, London E5 9JP, UK",bar,#000000,False,51.56223013369909,-0.0572879612445831,TBC,ChIJM2sgPFccdkgRIUjfW5OFgF0,4.4
69253ae4-512f-403b-b687-da949ad4cb33,debe8a35-cd92-41a3-b1c7-e77954bb269a,Royal Sovereign,"The Royal Sovereign, 64 Northwold Rd, London E5 8RL, UK",bar,#000000,False,51.56271597953667,-0.0631948560476303,TBC,ChIJD3iO3VscdkgRlMjXo7NZwzs,4.5
